season,week,game_id,home_gameday,home_home_team,home_away_team,home_home_score,home_away_score,home_home_win,home_total_points,home_team,home_opp_team,home_is_home,home_rest_days,home_points_for,home_points_against,home_team_win,home_off_plays,home_off_epa_sum,home_off_epa_mean,home_def_plays,home_def_epa_sum,home_def_epa_mean,home_rolling_off_epa_3,home_rolling_def_epa_3,home_net_epa_mean,home_rolling_net_epa_3,away_gameday,away_home_team,away_away_team,away_home_score,away_away_score,away_home_win,away_total_points,away_team,away_opp_team,away_is_home,away_rest_days,away_points_for,away_points_against,away_team_win,away_off_plays,away_off_epa_sum,away_off_epa_mean,away_def_plays,away_def_epa_sum,away_def_epa_mean,away_rolling_off_epa_3,away_rolling_def_epa_3,away_net_epa_mean,away_rolling_net_epa_3,home_win,diff_rolling_off_epa_3,diff_rolling_def_epa_3,diff_rolling_net_epa_3,diff_rest_days,home_prev_cluster_name,away_prev_cluster_name,home_prev_off_epa_mean,home_prev_def_epa_mean,home_prev_win_pct,away_prev_off_epa_mean,away_prev_def_epa_mean,away_prev_win_pct,diff_prev_off_epa_mean,diff_prev_def_epa_mean,diff_prev_win_pct,segment_home_seg,home_dyn_cluster_name,segment_away_seg,away_dyn_cluster_name
2023,10,2023_10_WAS_SEA,2023-11-12,SEA,WAS,29.0,26.0,1,55.0,SEA,WAS,1,7.0,29.0,26.0,1,103.0,10.178927,0.09882454,80.0,-8.548082,-0.10685103,-0.11800425344457229,0.005173671990633011,0.20567557,-0.1231779232621193,2023-11-12,SEA,WAS,29.0,26.0,1,55.0,WAS,SEA,0,7.0,26.0,29.0,0,80.0,8.548082,0.10685103,103.0,-10.178927,-0.09882454,-0.006636214752991994,-0.04500397822509209,0.20567557,0.038367765645186104,1,-0.1113680386915803,0.0501776502157251,-0.1615456889073054,0.0,Struggling,Defense-first,0.015964031,-0.023604397,0.5,-0.054277863,0.04016072,0.47058823529411764,0.0702419,-0.063765116,0.02941176470588236,G9-12,Struggling,G9-12,Balanced
2023,12,2023_12_SF_SEA,2023-11-23,SEA,SF,13.0,31.0,0,44.0,SEA,SF,1,4.0,13.0,31.0,0,73.0,-11.675284,-0.1599354,84.0,-10.058695,-0.119746365,-0.09635924796263377,-0.06468566010395686,-0.040189035,-0.03167358537515005,2023-11-23,SEA,SF,13.0,31.0,0,44.0,SF,SEA,0,4.0,31.0,13.0,1,84.0,10.058695,0.119746365,73.0,11.675284,0.1599354,0.1146830835690101,0.0434934434791406,-0.040189035,0.07118963698546092,0,-0.21104233153164387,-0.10817910358309746,-0.10286322236061096,0.0,Struggling,Balanced strong,0.015964031,-0.023604397,0.5,0.03805522,0.0935197,0.75,-0.022091188,-0.117124096,-0.25,G9-12,Struggling,G9-12,Offense-heavy
2023,15,2023_15_PHI_SEA,2023-12-18,SEA,PHI,20.0,17.0,1,37.0,SEA,PHI,1,8.0,20.0,17.0,1,79.0,7.398389,0.09365049,85.0,-5.8971744,-0.069378525,-0.014986061180631319,-0.14584961285193762,0.16302902,0.13086355725924173,2023-12-18,SEA,PHI,20.0,17.0,1,37.0,PHI,SEA,0,8.0,17.0,20.0,0,85.0,5.8971744,0.069378525,79.0,-7.398389,-0.09365049,-5.5727859338124595e-05,-0.19597230479121208,0.16302902,0.1959165781736374,1,-0.014930333321293194,0.05012269193927446,-0.06505302091439566,0.0,Struggling,Balanced strong,0.015964031,-0.023604397,0.5,0.06516586,0.064477526,0.8,-0.04920183,-0.088081926,-0.30000000000000004,G13+,Struggling,G13+,Struggling
2023,17,2023_17_PIT_SEA,2023-12-31,SEA,PIT,23.0,30.0,0,53.0,SEA,PIT,1,7.0,23.0,30.0,0,69.0,5.876418,0.08516548,86.0,-16.677465,-0.19392401,0.07839312342305978,-0.09218067427476247,0.27908948,0.17057379831870398,2023-12-31,SEA,PIT,23.0,30.0,0,53.0,PIT,SEA,0,8.0,30.0,23.0,1,86.0,16.677465,0.19392401,69.0,-5.876418,-0.08516548,-0.11666368941466014,0.12432835002740224,0.27908948,-0.24099204440911612,0,0.19505681283771992,-0.2165090243021647,0.4115658427278201,-1.0,Struggling,Struggling,0.015964031,-0.023604397,0.5,-0.016792648,-0.014790153,0.5294117647058824,0.03275668,-0.008814244,-0.02941176470588236,G13+,Balanced,G13+,Struggling
2024,1,2024_01_DEN_SEA,2024-09-08,SEA,DEN,26.0,20.0,1,46.0,SEA,DEN,1,245.0,26.0,20.0,1,85.0,-4.0472393,-0.047614582,93.0,12.368575,0.13299543,0.11893486976623535,-0.11699571212132771,-0.18061,0.23593057692050934,2024-09-08,SEA,DEN,26.0,20.0,1,46.0,DEN,SEA,0,245.0,20.0,26.0,0,93.0,-12.368575,-0.13299543,85.0,4.0472393,0.047614582,-0.0997002733250459,0.04891284306844076,-0.18061,-0.14861312011877695,1,0.21863514309128124,-0.16590855518976846,0.38454369703928626,0.0,Struggling,Struggling,0.0076313186,-0.03763908,0.5294117647058824,-0.044663392,0.0020632253,0.47058823529411764,0.05229471,-0.039702307,0.05882352941176472,G1-4,Balanced,G1-4,Balanced
2024,3,2024_03_MIA_SEA,2024-09-22,SEA,MIA,24.0,3.0,1,27.0,SEA,MIA,1,7.0,24.0,3.0,1,79.0,-5.6263485,-0.0712196,79.0,28.91107,0.36596292,0.03990486264228821,0.010187052190303802,-0.43718252,0.029717810451984406,2024-09-22,SEA,MIA,24.0,3.0,1,27.0,MIA,SEA,0,10.0,3.0,24.0,0,79.0,-28.91107,-0.36596292,79.0,5.6263485,0.0712196,-0.15298906806856394,-0.04795344298084577,-0.43718252,-0.1050356278816859,1,0.19289393071085215,0.058140495171149574,0.13475343833367032,-3.0,Struggling,Balanced strong,0.0076313186,-0.03763908,0.5294117647058824,0.050885152,0.018588684,0.6111111111111112,-0.04325383,-0.056227766,-0.0816993464052288,G1-4,Offense-heavy,G1-4,Struggling
2024,5,2024_05_NYG_SEA,2024-10-06,SEA,NYG,20.0,29.0,0,49.0,SEA,NYG,1,6.0,20.0,29.0,0,80.0,-13.678444,-0.17098054,86.0,0.66975904,0.007787896,0.023553249736626942,0.0025520846247673035,-0.17876844,0.021001167595386505,2024-10-06,SEA,NYG,20.0,29.0,0,49.0,NYG,SEA,0,10.0,29.0,20.0,1,86.0,-0.66975904,-0.007787896,80.0,13.678444,0.17098054,-0.012325304870804151,0.0030339608589808145,-0.17876844,-0.015359262625376383,0,0.03587855460743109,-0.000481876234213511,0.036360430220762886,-4.0,Struggling,Defense-first,0.0076313186,-0.03763908,0.5294117647058824,-0.14750938,0.033081405,0.35294117647058826,0.1551407,-0.07072049,0.1764705882352941,G5-8,Balanced,G5-8,Struggling
2024,6,2024_06_SF_SEA,2024-10-10,SEA,SF,24.0,36.0,0,60.0,SEA,SF,1,4.0,24.0,36.0,0,97.0,2.8220491,0.02909329,82.0,-21.118288,-0.2575401,-0.0538690115014712,0.013988022226840258,0.2866334,-0.06785703202088673,2024-10-10,SEA,SF,24.0,36.0,0,60.0,SF,SEA,0,4.0,36.0,24.0,1,82.0,21.118288,0.2575401,97.0,-2.8220491,-0.02909329,0.023307422176003456,0.02814192573229472,0.2866334,-0.004834505418936412,0,-0.07717643367747465,-0.014153903505454462,-0.06302252660195032,0.0,Struggling,Offense-driven,0.0076313186,-0.03763908,0.5294117647058824,0.12259574,0.032570012,0.7,-0.114964426,-0.07020909,-0.1705882352941176,G5-8,Balanced,G5-8,Offense-heavy
2024,8,2024_08_BUF_SEA,2024-10-27,SEA,BUF,10.0,31.0,0,41.0,SEA,BUF,1,7.0,10.0,31.0,0,68.0,-6.737788,-0.09908512,93.0,-17.530153,-0.18849628,0.009585577373703321,-0.036486268819620214,0.089411154,0.04607184727986654,2024-10-27,SEA,BUF,10.0,31.0,0,41.0,BUF,SEA,0,7.0,31.0,10.0,1,93.0,17.530153,0.18849628,68.0,6.737788,0.09908512,0.09019793259600799,0.03407445612053076,0.089411154,0.05612347647547722,0,-0.08061235522230467,-0.07056072494015098,-0.01005162919561068,0.0,Struggling,Balanced strong,0.0076313186,-0.03763908,0.5294117647058824,0.062396552,0.05269919,0.631578947368421,-0.054765232,-0.090338275,-0.10216718266253866,G5-8,Balanced,G5-8,Balanced
2024,9,2024_09_LA_SEA,2024-11-03,SEA,LA,20.0,26.0,0,46.0,SEA,LA,1,7.0,20.0,26.0,0,101.0,-15.605507,-0.15450998,94.0,3.761001,0.04001065,0.03355071755747,-0.10191432634989421,-0.19452062,0.13546504577000937,2024-11-03,SEA,LA,20.0,26.0,0,46.0,LA,SEA,0,10.0,26.0,20.0,1,94.0,-3.761001,-0.04001065,101.0,15.605507,0.15450998,-0.08374481151501338,0.053076176128039755,-0.19452062,-0.13682099431753159,0,0.11729552907248339,-0.15499050247793397,0.272286040087541,-3.0,Struggling,Balanced strong,0.0076313186,-0.03763908,0.5294117647058824,0.0039342344,0.012353872,0.5555555555555556,0.0036970843,-0.049992952,-0.02614379084967322,G9-12,Struggling,G5-8,Balanced
2024,12,2024_12_ARI_SEA,2024-11-24,SEA,ARI,16.0,6.0,1,22.0,SEA,ARI,1,7.0,16.0,6.0,1,77.0,-2.6074104,-0.03386247,72.0,11.862345,0.1647548,-0.06415809070070584,-0.04769427111993233,-0.19861726,-0.01646381864945094,2024-11-24,SEA,ARI,16.0,6.0,1,22.0,ARI,SEA,0,14.0,6.0,16.0,0,72.0,-11.862345,-0.1647548,77.0,2.6074104,0.03386247,0.19369972124695778,0.009609381357828775,-0.19861726,0.18409034113089243,1,-0.2578578119476636,-0.057303652477761105,-0.20055415978034336,-7.0,Struggling,Struggling,0.0076313186,-0.03763908,0.5294117647058824,-0.051570375,-0.07194667,0.23529411764705882,0.059201695,0.03430759,0.29411764705882354,G9-12,Struggling,G9-12,Offense-heavy
2024,15,2024_15_GB_SEA,2024-12-15,SEA,GB,13.0,30.0,0,43.0,SEA,GB,1,7.0,13.0,30.0,0,76.0,-14.68313,-0.19319908,80.0,-7.0685406,-0.088356756,0.008228557805220285,0.13777911166350046,-0.10484233,-0.12955055634180704,2024-12-15,SEA,GB,13.0,30.0,0,43.0,GB,SEA,0,10.0,30.0,13.0,1,80.0,7.0685406,0.088356756,76.0,14.68313,0.19319908,0.1799256056547165,0.04130961994330088,-0.10484233,0.13861599067846933,0,-0.17169704784949621,0.09646949172019958,-0.26816654702027637,-3.0,Struggling,Offense-driven,0.0076313186,-0.03763908,0.5294117647058824,0.04888196,-0.0042479695,0.5263157894736842,-0.04125064,-0.03339111,0.003095975232198178,G13+,Offense-heavy,G13+,Offense-heavy
2024,16,2024_16_MIN_SEA,2024-12-22,SEA,MIN,24.0,27.0,0,51.0,SEA,MIN,1,7.0,24.0,27.0,0,87.0,3.30905,0.038035057,83.0,-10.352601,-0.12473013,-0.044883646070957184,0.053408595422903694,0.16276519,-0.09829224397738774,2024-12-22,SEA,MIN,24.0,27.0,0,51.0,MIN,SEA,0,6.0,27.0,24.0,1,83.0,10.352601,0.12473013,87.0,-3.30905,-0.038035057,0.11858953970173995,0.049098261525311195,0.16276519,0.06949128210544586,0,-0.16347318577269715,0.0043103338975925,-0.1677835260828336,1.0,Struggling,Defense-first,0.0076313186,-0.03763908,0.5294117647058824,-0.053001966,0.039937586,0.4117647058823529,0.060633287,-0.07757667,0.11764705882352944,G13+,Offense-heavy,G13+,Balanced
2019,3,2019_03_PIT_SF,2019-09-22,SF,PIT,24.0,20.0,1,44.0,SF,PIT,1,7.0,24.0,20.0,1,92.0,-12.050388,-0.13098249,69.0,12.934181,0.1874519,0.08645346015691757,0.20170919597148895,-0.3184344,-0.11525572836399078,2019-09-22,SF,PIT,24.0,20.0,1,44.0,PIT,SF,0,7.0,20.0,24.0,0,69.0,-12.934181,-0.1874519,92.0,12.050388,0.13098249,-0.10107430256903172,-0.10054146219044924,-0.3184344,-0.0005328403785824776,1,0.1875277627259493,0.3022506581619382,-0.1147228879854083,0.0,,,,,,,,,,,,G1-4,Offense-heavy,G1-4,Struggling
2019,5,2019_05_CLE_SF,2019-10-07,SF,CLE,31.0,3.0,1,34.0,SF,CLE,1,15.0,31.0,3.0,1,92.0,6.8420277,0.07436986,64.0,23.897226,0.37339416,0.013974810640017191,0.19695676366488138,-0.29902428,-0.18298194805781046,2019-10-07,SF,CLE,31.0,3.0,1,34.0,CLE,SF,0,8.0,3.0,31.0,0,64.0,-23.897226,-0.37339416,92.0,-6.8420277,-0.07436986,0.04103236893812815,0.09569920227416635,-0.29902428,-0.05466683208942413,1,-0.027057558298110962,0.10125756139071503,-0.12831511596838632,7.0,,,,,,,,,,,,G1-4,Offense-heavy,G5-8,Balanced
2019,8,2019_08_CAR_SF,2019-10-27,SF,CAR,51.0,13.0,1,64.0,SF,CAR,1,7.0,51.0,13.0,1,82.0,9.645367,0.11762642,88.0,34.266636,0.3893936,-0.04284529387950897,0.38901172081629437,-0.27176717,-0.43185699979464215,2019-10-27,SF,CAR,51.0,13.0,1,64.0,CAR,SF,0,14.0,13.0,51.0,0,88.0,-34.266636,-0.3893936,82.0,-9.645367,-0.11762642,0.01154029369354248,0.08736502829318245,-0.27176717,-0.075824740032355,1,-0.05438558757305145,0.30164669252311194,-0.35603225976228714,-7.0,,,,,,,,,,,,G5-8,Offense-heavy,G5-8,Offense-heavy
2019,10,2019_10_SEA_SF,2019-11-11,SF,SEA,24.0,27.0,0,51.0,SF,SEA,1,11.0,24.0,27.0,0,105.0,-25.632656,-0.24412054,94.0,21.80775,0.23199734,0.05491753419240316,0.20102945466836294,-0.47611788,-0.14611191550890604,2019-11-11,SF,SEA,24.0,27.0,0,51.0,SEA,SF,0,8.0,27.0,24.0,1,94.0,-21.80775,-0.23199734,105.0,25.632656,0.24412054,0.03696309030056,-0.06023970184226831,-0.47611788,0.09720279773076375,0,0.017954443891843162,0.26126915651063126,-0.2433147132396698,3.0,,,,,,,,,,,,G9-12,Offense-heavy,G9-12,Balanced
2019,11,2019_11_ARI_SF,2019-11-17,SF,ARI,36.0,26.0,1,62.0,SF,ARI,1,6.0,36.0,26.0,1,91.0,6.579277,0.07229975,84.0,0.700387,0.00833794,0.003424746294816335,0.16794033348560333,0.06396181,-0.16451558470726013,2019-11-17,SF,ARI,36.0,26.0,1,62.0,ARI,SF,0,7.0,26.0,36.0,0,84.0,-0.700387,-0.00833794,91.0,-6.579277,-0.07229975,-0.02370781699816386,-0.08931932598352432,0.06396181,0.0656115065018336,1,0.027132563292980194,0.25725965946912766,-0.23012709120909375,-1.0,,,,,,,,,,,,G9-12,Offense-heavy,G9-12,Balanced
2019,12,2019_12_GB_SF,2019-11-24,SF,GB,37.0,8.0,1,45.0,SF,GB,1,7.0,37.0,8.0,1,62.0,10.01936,0.16160257,94.0,21.171345,0.22522707,-0.011684144536654154,0.040921780901650585,-0.0636245,-0.05260592450698217,2019-11-24,SF,GB,37.0,8.0,1,45.0,GB,SF,0,14.0,8.0,37.0,0,94.0,-21.171345,-0.22522707,62.0,-10.01936,-0.16160257,0.07088632384936015,-0.06460617855191231,-0.0636245,0.13549249867598215,1,-0.08257046838601431,0.10552795945356289,-0.18809842318296432,-7.0,,,,,,,,,,,,G9-12,Offense-heavy,G9-12,Balanced
2019,15,2019_15_ATL_SF,2019-12-15,SF,ATL,22.0,29.0,0,51.0,SF,ATL,1,7.0,22.0,29.0,0,82.0,0.6012354,0.0073321387,86.0,-8.832428,-0.10270265,0.13530142977833748,0.004512373358011246,0.110034786,0.1307890514532725,2019-12-15,SF,ATL,22.0,29.0,0,51.0,ATL,SF,0,7.0,29.0,22.0,1,86.0,8.832428,0.10270265,82.0,-0.6012354,-0.0073321387,-0.048586795727411904,0.04292071362336477,0.110034786,-0.09150750935077667,0,0.18388822550574938,-0.03840834026535352,0.22229656080404916,0.0,,,,,,,,,,,,G13+,Offense-heavy,G13+,Balanced
2019,16,2019_16_LA_SF,2019-12-21,SF,LA,34.0,31.0,1,65.0,SF,LA,1,6.0,34.0,31.0,1,76.0,-0.1697137,-0.002233075,93.0,-0.10621381,-0.0011420839,0.08387795214851697,-0.1047975334028403,-0.0010909911,0.18867548058430353,2019-12-21,SF,LA,34.0,31.0,1,65.0,LA,SF,0,6.0,31.0,34.0,0,93.0,0.10621381,0.0011420839,76.0,0.1697137,0.002233075,0.04942349730117712,0.0400237962603569,-0.0010909911,0.00939970463514328,1,0.03445445484733985,-0.14482132966319722,0.17927577594916025,0.0,,,,,,,,,,,,G13+,Offense-heavy,G13+,Balanced
2019,19,2019_19_MIN_SF,2020-01-11,SF,MIN,27.0,10.0,1,37.0,SF,MIN,1,13.0,27.0,10.0,1,85.0,3.6832714,0.043332607,60.0,15.760555,0.2626759,0.10047320711115997,-0.0684404644028594,-0.2193433,0.16891367399754623,2020-01-11,SF,MIN,27.0,10.0,1,37.0,MIN,SF,0,6.0,10.0,27.0,0,60.0,-15.760555,-0.2626759,85.0,-3.6832714,-0.043332607,-0.19693212397396564,0.12047434163590272,-0.2193433,-0.31740645815928775,1,0.2974053310851256,-0.18891480603876212,0.486320132156834,7.0,,,,,,,,,,,,G13+,Balanced,G13+,Offense-heavy
2019,20,2019_20_GB_SF,2020-01-19,SF,GB,37.0,20.0,1,57.0,SF,GB,1,8.0,37.0,20.0,1,70.0,20.151978,0.2878854,78.0,-1.4763244,-0.018927237,0.11247336305677891,0.053352388475711145,0.30681264,0.059120977064594626,2020-01-19,SF,GB,37.0,20.0,1,57.0,GB,SF,0,7.0,20.0,37.0,0,78.0,1.4763244,0.018927237,70.0,-20.151978,-0.2878854,-0.01891826031108697,0.1518402025103569,0.30681264,-0.1707584634423256,1,0.1313916233678659,-0.09848781403464577,0.22987944050692022,1.0,,,,,,,,,,,,G13+,Offense-heavy,G13+,Offense-heavy
2020,1,2020_01_ARI_SF,2020-09-13,SF,ARI,20.0,24.0,0,44.0,SF,ARI,1,224.0,20.0,24.0,0,77.0,-3.4257503,-0.044490263,100.0,-2.1388164,-0.021388164,0.13187304635842642,0.020664198324084282,-0.0231021,0.11120885113875072,2020-09-13,SF,ARI,20.0,24.0,0,44.0,ARI,SF,0,259.0,24.0,20.0,1,100.0,2.1388164,0.021388164,77.0,3.4257503,0.044490263,0.05932053318247199,0.048912507171432175,-0.0231021,0.010408026476701101,0,0.07255251317595443,-0.028248308847347893,0.10080082466204962,-35.0,Balanced strong,Struggling,0.057837136,0.112645924,0.7894736842105263,-0.027989604,-0.042798936,0.3125,0.08582674,0.15544486,0.4769736842105263,G1-4,Balanced,G1-4,Balanced
2020,4,2020_04_PHI_SF,2020-10-04,SF,PHI,20.0,25.0,0,45.0,SF,PHI,1,7.0,20.0,25.0,0,86.0,-6.077462,-0.07066817,78.0,-1.363198,-0.017476898,0.11362892389297485,0.09312460385262966,-0.05319127,0.020504320040345192,2020-10-04,SF,PHI,20.0,25.0,0,45.0,PHI,SF,0,7.0,25.0,20.0,1,78.0,1.363198,0.017476898,86.0,6.077462,0.07066817,-0.08070182404480875,-0.061000666270653404,-0.05319127,-0.019701156144340832,0,0.1943307479377836,0.15412527012328306,0.04020547618468602,0.0,Balanced strong,Balanced strong,0.057837136,0.112645924,0.7894736842105263,-0.0074831117,0.028278787,0.5294117647058824,0.065320246,0.08436714,0.26006191950464397,G1-4,Offense-heavy,G1-4,Struggling
2020,5,2020_05_MIA_SF,2020-10-11,SF,MIA,17.0,43.0,0,60.0,SF,MIA,1,7.0,17.0,43.0,0,80.0,-12.977327,-0.16221659,86.0,-20.056353,-0.23321341,0.10490295539299647,0.09442835922042529,0.07099682,0.010474596172571182,2020-10-11,SF,MIA,17.0,43.0,0,60.0,MIA,SF,0,7.0,43.0,17.0,1,86.0,20.056353,0.23321341,80.0,12.977327,0.16221659,0.12855718781550726,-0.11715521415074666,0.07099682,0.24571239948272705,0,-0.023654232422510788,0.21158357337117195,-0.23523780331015587,0.0,Balanced strong,Struggling,0.057837136,0.112645924,0.7894736842105263,-0.08318715,-0.08769515,0.3125,0.14102429,0.20034108,0.4769736842105263,G5-8,Offense-heavy,G5-8,Balanced
2020,6,2020_06_LA_SF,2020-10-18,SF,LA,24.0,16.0,1,40.0,SF,LA,1,7.0,24.0,16.0,1,87.0,8.851819,0.10174505,79.0,-1.0095657,-0.012779313,-0.0039481545488039655,-0.023750214527050655,0.11452436,0.01980205997824669,2020-10-18,SF,LA,24.0,16.0,1,40.0,LA,SF,0,7.0,16.0,24.0,0,79.0,1.0095657,0.012779313,87.0,-8.851819,-0.10174505,0.06813730299472809,0.07682174940903981,0.11452436,-0.008684446414311727,1,-0.07208545754353206,-0.10057196393609047,0.028486506392558418,0.0,Balanced strong,Balanced strong,0.057837136,0.112645924,0.7894736842105263,-0.020231372,0.04454822,0.5625,0.07806851,0.0680977,0.22697368421052633,G5-8,Offense-heavy,G5-8,Offense-heavy
2020,9,2020_09_GB_SF,2020-11-05,SF,GB,17.0,34.0,0,51.0,SF,GB,1,4.0,17.0,34.0,0,73.0,-1.8524052,-0.025375413,80.0,-21.49555,-0.26869437,0.1490921974182129,-0.013403858679036299,0.24331896,0.1624960576494535,2020-11-05,SF,GB,17.0,34.0,0,51.0,GB,SF,0,4.0,34.0,17.0,1,80.0,21.49555,0.26869437,73.0,1.8524052,0.025375413,0.0030365039904912314,-0.10094413161277771,0.24331896,0.10398063560326894,0,0.14605569342772165,0.0875402729337414,0.058515422046184554,0.0,Balanced strong,Balanced strong,0.057837136,0.112645924,0.7894736842105263,0.032850083,0.0048481873,0.7777777777777778,0.024987053,0.107797734,0.011695906432748537,G9-12,Balanced,G5-8,Balanced
2020,13,2020_13_BUF_SF,2020-12-07,SF,BUF,24.0,34.0,0,58.0,SF,BUF,1,8.0,24.0,34.0,0,76.0,4.5780015,0.06023686,88.0,-15.993362,-0.18174276,-0.13137874317665896,0.01369081437587738,0.24197961,-0.14506954699754715,2020-12-07,SF,BUF,24.0,34.0,0,58.0,BUF,SF,0,8.0,34.0,24.0,1,88.0,15.993362,0.18174276,76.0,-4.5780015,-0.06023686,0.0874476321041584,-0.020855630437533062,0.24197961,0.10830326502521832,0,-0.21882637528081736,0.034546444813410446,-0.25337281202276546,0.0,Balanced strong,Defense-first,0.057837136,0.112645924,0.7894736842105263,-0.03698659,0.09863752,0.5882352941176471,0.094823726,0.014008403,0.20123839009287925,G9-12,Struggling,G9-12,Balanced
2020,14,2020_14_WAS_SF,2020-12-13,SF,WAS,15.0,23.0,0,38.0,SF,WAS,1,6.0,15.0,23.0,0,101.0,-29.97607,-0.29679278,83.0,19.551546,0.23556079,-0.10284131889541943,0.04267468551794688,-0.5323536,-0.14551599572102228,2020-12-13,SF,WAS,15.0,23.0,0,38.0,WAS,SF,0,6.0,23.0,15.0,1,83.0,-19.551546,-0.23556079,101.0,29.97607,0.29679278,0.003602037982394298,0.2058602198958397,-0.5323536,-0.20225818206866583,0,-0.10644335687781373,-0.16318553437789282,0.05674218634764355,0.0,Balanced strong,Struggling,0.057837136,0.112645924,0.7894736842105263,-0.117545694,-0.04674099,0.1875,0.17538282,0.15938692,0.6019736842105263,G13+,Struggling,G13+,Offense-heavy
2020,17,2020_17_SEA_SF,2021-01-03,SF,SEA,23.0,26.0,0,49.0,SF,SEA,1,8.0,23.0,26.0,0,83.0,0.7874402,0.009487231,84.0,-5.706829,-0.06793844,-0.1091607039173444,0.08211038013299306,0.07742567,-0.19127109150091806,2021-01-03,SF,SEA,23.0,26.0,0,49.0,SEA,SF,0,7.0,26.0,23.0,1,84.0,5.706829,0.06793844,83.0,-0.7874402,-0.009487231,0.10572773218154907,0.15047801037629446,0.07742567,-0.044750278194745384,0,-0.21488843609889346,-0.0683676302433014,-0.14652081330617267,1.0,Balanced strong,Balanced strong,0.057837136,0.112645924,0.7894736842105263,0.0072124484,-0.004511406,0.6666666666666666,0.050624687,0.11715733,0.1228070175438597,G13+,Balanced,G13+,Offense-heavy
2021,3,2021_03_GB_SF,2021-09-26,SF,GB,28.0,30.0,0,58.0,SF,GB,1,7.0,28.0,30.0,0,85.0,11.040286,0.12988572,79.0,-16.884493,-0.21372776,0.07370256539434195,-0.011876643635332584,0.34361348,0.08557921027143796,2021-09-26,SF,GB,28.0,30.0,0,58.0,GB,SF,0,6.0,30.0,28.0,1,79.0,16.884493,0.21372776,85.0,-11.040286,-0.12988572,0.00550790751973788,-0.13970110208416978,0.34361348,0.14520900944868723,0,0.06819465787460406,0.1278244584488372,-0.05962979917724927,1.0,Struggling,Offense-driven,-0.0060384795,0.0016371435,0.375,0.1506148,-0.034893665,0.7777777777777778,-0.15665329,0.036530808,-0.4027777777777778,G1-4,Offense-heavy,G1-4,Struggling
2021,4,2021_04_SEA_SF,2021-10-03,SF,SEA,21.0,28.0,0,49.0,SF,SEA,1,7.0,21.0,28.0,0,92.0,-10.142997,-0.11024997,76.0,0.22360355,0.0029421519,0.1138353943824768,-0.06047308289756378,-0.11319212,0.17430847759048143,2021-10-03,SF,SEA,21.0,28.0,0,49.0,SEA,SF,0,7.0,28.0,21.0,1,76.0,-0.22360355,-0.0029421519,92.0,10.142997,0.11024997,0.08813839157422383,-0.0728464995821317,-0.11319212,0.16098489612340927,0,0.025697002808252975,0.012373416684567921,0.01332358146707216,0.0,Struggling,Offense-driven,-0.0060384795,0.0016371435,0.375,0.075348824,-0.0075088115,0.7058823529411765,-0.081387304,0.009145955,-0.3308823529411765,G1-4,Balanced,G1-4,Balanced
2021,7,2021_07_IND_SF,2021-10-24,SF,IND,18.0,30.0,0,48.0,SF,IND,1,14.0,18.0,30.0,0,71.0,-14.242154,-0.20059372,88.0,0.090408176,0.0010273657,-0.04418391486008962,-0.04980233948056897,-0.20162109,0.005618425707022349,2021-10-24,SF,IND,18.0,30.0,0,48.0,IND,SF,0,7.0,30.0,18.0,1,88.0,-0.090408176,-0.0010273657,71.0,14.242154,0.20059372,0.19185215731461844,-0.015834957361221313,-0.20162109,0.20768711467583975,0,-0.23603607217470807,-0.033967382119347654,-0.2020686889688174,7.0,Struggling,Balanced strong,-0.0060384795,0.0016371435,0.375,0.05791572,0.031237343,0.6470588235294118,-0.063954204,-0.0296002,-0.2720588235294118,G5-8,Balanced,G5-8,Balanced
2021,9,2021_09_ARI_SF,2021-11-07,SF,ARI,17.0,31.0,0,48.0,SF,ARI,1,7.0,17.0,31.0,0,74.0,-4.0109177,-0.05420159,86.0,-15.599507,-0.18138961,-0.021221006910006206,-0.0019629866195221743,0.12718803,-0.01925801734129588,2021-11-07,SF,ARI,17.0,31.0,0,48.0,ARI,SF,0,10.0,31.0,17.0,1,86.0,15.599507,0.18138961,74.0,4.0109177,0.05420159,0.08799460157752037,0.15827934195597967,0.12718803,-0.07028473913669586,0,-0.10921560848752658,-0.16024232857550186,0.05102672179539998,-3.0,Struggling,Balanced strong,-0.0060384795,0.0016371435,0.375,0.013118736,0.028053697,0.5,-0.019157216,-0.026416553,-0.125,G5-8,Balanced,G9-12,Offense-heavy
2021,10,2021_10_LA_SF,2021-11-15,SF,LA,31.0,10.0,1,41.0,SF,LA,1,8.0,31.0,10.0,1,83.0,11.667239,0.14056915,70.0,11.673239,0.16676055,0.011440961311260859,-0.08288572061186035,-0.026191399,0.09432668487230937,2021-11-15,SF,LA,31.0,10.0,1,41.0,LA,SF,0,8.0,10.0,31.0,0,70.0,-11.673239,-0.16676055,83.0,-11.667239,-0.14056915,0.022274062037467957,0.040566607688864074,-0.026191399,-0.018292541305224102,1,-0.010833100726207098,-0.12345232830072442,0.11261922617753348,0.0,Struggling,Defense-first,-0.0060384795,0.0016371435,0.375,-0.03517826,0.1169907,0.6111111111111112,0.02913978,-0.115353554,-0.23611111111111116,G9-12,Balanced,G9-12,Offense-heavy
