date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,goal_diff_home
2025-06-08,Germany,France,0,2,UEFA Nations League,Stuttgart,Germany,False,away_win,-2
2025-06-08,Portugal,Spain,2,2,UEFA Nations League,Munich,Germany,True,draw,0
2025-06-08,DR Congo,Madagascar,3,1,Friendly,Orléans,France,True,home_win,2
2025-06-08,Georgia,Cape Verde,1,1,Friendly,Kutaisi,Georgia,False,draw,0
2025-06-09,Algeria,Rwanda,2,0,Friendly,Blida,Algeria,False,home_win,2
2025-06-09,Liechtenstein,Scotland,0,4,Friendly,Vaduz,Liechtenstein,False,away_win,-4
2025-06-09,Morocco,Benin,1,0,Friendly,Fez,Morocco,False,home_win,1
2025-06-09,Estonia,Norway,0,1,FIFA World Cup qualification,Tallinn,Estonia,False,away_win,-1
2025-06-09,Belgium,Wales,4,3,FIFA World Cup qualification,Brussels,Belgium,False,home_win,1
2025-06-09,Croatia,Czech Republic,5,1,FIFA World Cup qualification,Osijek,Croatia,False,home_win,4
2025-06-10,England,Senegal,1,3,Friendly,London,England,False,away_win,-2
2025-06-10,Mexico,Turkey,1,0,Friendly,Chapel Hill,United States,True,home_win,1
2025-06-10,Slovenia,Bosnia and Herzegovina,2,1,Friendly,Celje,Slovenia,False,home_win,1
2025-06-10,South Africa,Mozambique,2,0,Friendly,Polokwane,South Africa,False,home_win,2
2025-06-10,Sweden,Algeria,4,3,Friendly,Solna,Sweden,False,home_win,1
2025-06-10,United States,Switzerland,0,4,Friendly,Nashville,United States,False,away_win,-4
2025-06-10,Uruguay,Venezuela,2,0,FIFA World Cup qualification,Montevideo,Uruguay,False,home_win,2
2025-06-10,Peru,Ecuador,0,0,FIFA World Cup qualification,Lima,Peru,False,draw,0
2025-06-10,Argentina,Colombia,1,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,draw,0
2025-06-10,Brazil,Paraguay,1,0,FIFA World Cup qualification,São Paulo,Brazil,False,home_win,1
2025-06-10,Uzbekistan,Qatar,3,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,home_win,3
2025-06-10,Iran,North Korea,3,0,FIFA World Cup qualification,Tehran,Iran,False,home_win,3
2025-06-10,South Korea,Kuwait,4,0,FIFA World Cup qualification,Seoul,South Korea,False,home_win,4
2025-06-10,Jordan,Iraq,0,1,FIFA World Cup qualification,Amman,Jordan,False,away_win,-1
2025-06-10,Japan,Indonesia,6,0,FIFA World Cup qualification,Suita,Japan,False,home_win,6
2025-06-10,Saudi Arabia,Australia,1,2,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,away_win,-1
2025-06-10,Netherlands,Malta,8,0,FIFA World Cup qualification,Groningen,Netherlands,False,home_win,8
2025-06-10,San Marino,Austria,0,4,FIFA World Cup qualification,Serravalle,San Marino,False,away_win,-4
2025-06-10,New Zealand,Ukraine,1,2,Canadian Shield,Toronto,Canada,True,away_win,-1
2025-06-10,Canada,Ivory Coast,0,0,Canadian Shield,Toronto,Canada,False,draw,0
2025-06-10,Haiti,Curaçao,1,5,FIFA World Cup qualification,Oranjestad,Aruba,True,away_win,-4
2025-06-10,Panama,Nicaragua,3,0,FIFA World Cup qualification,Panama City,Panama,False,home_win,3
2025-06-14,Mexico,Dominican Republic,3,2,Gold Cup,Inglewood,United States,True,home_win,1
2025-06-15,United States,Trinidad and Tobago,5,0,Gold Cup,San Jose,United States,False,home_win,5
2025-06-15,Haiti,Saudi Arabia,0,1,Gold Cup,San Diego,United States,True,away_win,-1
2025-06-16,Panama,Guadeloupe,5,2,Gold Cup,Carson,United States,True,home_win,3
2025-06-17,Curaçao,El Salvador,0,0,Gold Cup,San Jose,United States,True,draw,0
2025-06-17,Canada,Honduras,6,0,Gold Cup,Vancouver,Canada,False,home_win,6
2025-06-18,Suriname,Mexico,0,2,Gold Cup,Arlington,United States,True,away_win,-2
2025-06-19,Trinidad and Tobago,Haiti,1,1,Gold Cup,Houston,United States,True,draw,0
2025-06-19,United States,Saudi Arabia,1,0,Gold Cup,Austin,United States,False,home_win,1
2025-06-20,Guatemala,Panama,0,1,Gold Cup,Austin,United States,True,away_win,-1
2025-06-21,Curaçao,Canada,1,1,Gold Cup,Houston,United States,True,draw,0
2025-06-22,Mexico,Costa Rica,0,0,Gold Cup,Paradise,United States,True,draw,0
2025-06-22,Saudi Arabia,Trinidad and Tobago,1,1,Gold Cup,Paradise,United States,True,draw,0
2025-06-22,United States,Haiti,2,1,Gold Cup,Arlington,United States,False,home_win,1
2025-06-24,Honduras,Curaçao,2,1,Gold Cup,San Jose,United States,True,home_win,1
2025-06-24,Canada,El Salvador,2,0,Gold Cup,Houston,United States,True,home_win,2
2025-06-24,Panama,Jamaica,4,1,Gold Cup,Austin,United States,True,home_win,3
2025-06-28,Panama,Honduras,1,1,Gold Cup,Glendale,United States,True,draw,0
2025-06-28,Mexico,Saudi Arabia,2,0,Gold Cup,Glendale,United States,True,home_win,2
2025-06-29,Canada,Guatemala,1,1,Gold Cup,Minneapolis,United States,True,draw,0
2025-06-29,United States,Costa Rica,2,2,Gold Cup,Minneapolis,United States,False,draw,0
2025-07-02,United States,Guatemala,2,1,Gold Cup,St. Louis,United States,False,home_win,1
2025-07-02,Mexico,Honduras,1,0,Gold Cup,Santa Clara,United States,True,home_win,1
2025-07-06,United States,Mexico,1,2,Gold Cup,Houston,United States,False,away_win,-1
2025-08-24,Qatar,Lebanon,2,2,Friendly,Doha,Qatar,False,draw,0
2025-09-03,Qatar,Bahrain,2,2,Friendly,Doha,Qatar,False,draw,0
2025-09-04,Norway,Finland,1,0,Friendly,Oslo,Norway,False,home_win,1
2025-09-04,Russia,Jordan,0,0,Friendly,Moscow,Russia,False,draw,0
2025-09-04,Saudi Arabia,North Macedonia,2,1,Friendly,Prague,Czech Republic,True,home_win,1
2025-09-04,Colombia,Bolivia,3,0,FIFA World Cup qualification,Barranquilla,Colombia,False,home_win,3
2025-09-04,Argentina,Venezuela,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,home_win,3
2025-09-04,Paraguay,Ecuador,0,0,FIFA World Cup qualification,Asunción,Paraguay,False,draw,0
2025-09-04,Uruguay,Peru,3,0,FIFA World Cup qualification,Montevideo,Uruguay,False,home_win,3
2025-09-04,Brazil,Chile,3,0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,home_win,3
2025-09-04,Mauritius,Cape Verde,0,2,FIFA World Cup qualification,Saint Pierre,Mauritius,False,away_win,-2
2025-09-04,Algeria,Botswana,3,1,FIFA World Cup qualification,Tizi Ouzou,Algeria,False,home_win,2
2025-09-04,Tunisia,Liberia,3,0,FIFA World Cup qualification,Radès,Tunisia,False,home_win,3
2025-09-04,Chad,Ghana,1,1,FIFA World Cup qualification,N'Djamena,Chad,False,draw,0
2025-09-04,Slovakia,Germany,2,0,FIFA World Cup qualification,Bratislava,Slovakia,False,home_win,2
2025-09-04,Georgia,Turkey,2,3,FIFA World Cup qualification,Tbilisi,Georgia,False,away_win,-1
2025-09-04,Bulgaria,Spain,0,3,FIFA World Cup qualification,Sofia,Bulgaria,False,away_win,-3
2025-09-04,Netherlands,Poland,1,1,FIFA World Cup qualification,Rotterdam,Netherlands,False,draw,0
2025-09-04,Liechtenstein,Belgium,0,6,FIFA World Cup qualification,Vaduz,Liechtenstein,False,away_win,-6
2025-09-04,Iraq,Hong Kong,2,1,King's Cup,Kanchanaburi,Thailand,True,home_win,1
2025-09-04,Suriname,Panama,0,0,FIFA World Cup qualification,Paramaribo,Suriname,False,draw,0
2025-09-05,Australia,New Zealand,1,0,Soccer Ashes,Canberra,Australia,False,home_win,1
2025-09-05,Romania,Canada,0,3,Friendly,Bucharest,Romania,False,away_win,-3
2025-09-05,Egypt,Ethiopia,2,0,FIFA World Cup qualification,Cairo,Egypt,False,home_win,2
2025-09-05,South Sudan,DR Congo,1,4,FIFA World Cup qualification,Juba,South Sudan,False,away_win,-3
2025-09-05,Senegal,Sudan,2,0,FIFA World Cup qualification,Diamniadio,Senegal,False,home_win,2
2025-09-05,South Africa,Lesotho,3,0,FIFA World Cup qualification,Bloemfontein,South Africa,False,home_win,3
2025-09-05,Morocco,Niger,5,0,FIFA World Cup qualification,Rabat,Morocco,False,home_win,5
2025-09-05,Ivory Coast,Burundi,1,0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,home_win,1
2025-09-05,Slovenia,Sweden,2,2,FIFA World Cup qualification,Ljubljana,Slovenia,False,draw,0
2025-09-05,Switzerland,Kosovo,4,0,FIFA World Cup qualification,Basel,Switzerland,False,home_win,4
2025-09-05,Denmark,Scotland,0,0,FIFA World Cup qualification,Copenhagen,Denmark,False,draw,0
2025-09-05,Ukraine,France,0,2,FIFA World Cup qualification,Wrocław,Poland,True,away_win,-2
2025-09-05,Faroe Islands,Croatia,0,1,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,away_win,-1
2025-09-05,Montenegro,Czech Republic,0,2,FIFA World Cup qualification,Podgorica,Montenegro,False,away_win,-2
2025-09-05,Trinidad and Tobago,Curaçao,0,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,draw,0
2025-09-05,Haiti,Honduras,0,0,FIFA World Cup qualification,Willemstad,Curaçao,True,draw,0
2025-09-06,Mexico,Japan,0,0,Friendly,Oakland,United States,True,draw,0
2025-09-06,United States,South Korea,0,2,Friendly,Harrison,United States,False,away_win,-2
2025-09-06,Armenia,Portugal,0,5,FIFA World Cup qualification,Yerevan,Armenia,False,away_win,-5
2025-09-06,Austria,Cyprus,1,0,FIFA World Cup qualification,Linz,Austria,False,home_win,1
2025-09-06,San Marino,Bosnia and Herzegovina,0,6,FIFA World Cup qualification,Serravalle,San Marino,False,away_win,-6
2025-09-06,England,Andorra,2,0,FIFA World Cup qualification,London,England,False,home_win,2
2025-09-07,Germany,Northern Ireland,3,1,FIFA World Cup qualification,Cologne,Germany,False,home_win,2
2025-09-07,Turkey,Spain,0,6,FIFA World Cup qualification,Konya,Turkey,False,away_win,-6
2025-09-07,Lithuania,Netherlands,2,3,FIFA World Cup qualification,Kaunas,Lithuania,False,away_win,-1
2025-09-07,Belgium,Kazakhstan,6,0,FIFA World Cup qualification,Anderlecht,Belgium,False,home_win,6
2025-09-07,Qatar,Russia,1,4,Friendly,Doha,Qatar,False,away_win,-3
2025-09-07,Thailand,Iraq,0,1,King's Cup,Kanchanaburi,Thailand,False,away_win,-1
2025-09-08,Czech Republic,Saudi Arabia,1,1,Friendly,Hradec Králové,Czech Republic,False,draw,0
2025-09-08,Zambia,Morocco,0,2,FIFA World Cup qualification,Ndola,Zambia,False,away_win,-2
2025-09-08,Guinea,Algeria,0,0,FIFA World Cup qualification,Casablanca,Morocco,True,draw,0
2025-09-08,Equatorial Guinea,Tunisia,0,1,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,away_win,-1
2025-09-08,Ghana,Mali,1,0,FIFA World Cup qualification,Accra,Ghana,False,home_win,1
2025-09-08,Kosovo,Sweden,2,0,FIFA World Cup qualification,Pristina,Kosovo,False,home_win,2
2025-09-08,Switzerland,Slovenia,3,0,FIFA World Cup qualification,Basel,Switzerland,False,home_win,3
2025-09-08,Belarus,Scotland,0,2,FIFA World Cup qualification,Zalaegerszeg,Hungary,True,away_win,-2
2025-09-08,Croatia,Montenegro,4,0,FIFA World Cup qualification,Zagreb,Croatia,False,home_win,4
2025-09-08,Panama,Guatemala,1,1,FIFA World Cup qualification,Panama City,Panama,False,draw,0
2025-09-09,Jordan,Dominican Republic,3,0,Friendly,Amman,Jordan,False,home_win,3
2025-09-09,Mexico,South Korea,2,2,Friendly,Nashville,United States,True,draw,0
2025-09-09,New Zealand,Australia,1,3,Soccer Ashes,Auckland,New Zealand,False,away_win,-2
2025-09-09,United States,Japan,2,0,Friendly,Columbus,United States,False,home_win,2
2025-09-09,Wales,Canada,0,1,Friendly,Cardiff,Wales,False,away_win,-1
2025-09-09,Ecuador,Argentina,1,0,FIFA World Cup qualification,Guayaquil,Ecuador,False,home_win,1
2025-09-09,Peru,Paraguay,0,1,FIFA World Cup qualification,Lima,Peru,False,away_win,-1
2025-09-09,Bolivia,Brazil,1,0,FIFA World Cup qualification,El Alto,Bolivia,False,home_win,1
2025-09-09,Venezuela,Colombia,3,6,FIFA World Cup qualification,Maturín,Venezuela,False,away_win,-3
2025-09-09,Chile,Uruguay,0,0,FIFA World Cup qualification,Santiago,Chile,False,draw,0
2025-09-09,Burkina Faso,Egypt,0,0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False,draw,0
2025-09-09,DR Congo,Senegal,2,3,FIFA World Cup qualification,Kinshasa,DR Congo,False,away_win,-1
2025-09-09,South Africa,Nigeria,1,1,FIFA World Cup qualification,Bloemfontein,South Africa,False,draw,0
2025-09-09,Cape Verde,Cameroon,1,0,FIFA World Cup qualification,Praia,Cape Verde,False,home_win,1
2025-09-09,Gabon,Ivory Coast,0,0,FIFA World Cup qualification,Franceville,Gabon,False,draw,0
2025-09-09,France,Iceland,2,1,FIFA World Cup qualification,Paris,France,False,home_win,1
2025-09-09,Hungary,Portugal,2,3,FIFA World Cup qualification,Budapest,Hungary,False,away_win,-1
2025-09-09,Bosnia and Herzegovina,Austria,1,2,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,away_win,-1
2025-09-09,Norway,Moldova,11,1,FIFA World Cup qualification,Oslo,Norway,False,home_win,10
2025-09-09,Serbia,England,0,5,FIFA World Cup qualification,Belgrade,Serbia,False,away_win,-5
2025-09-09,Curaçao,Bermuda,3,2,FIFA World Cup qualification,Willemstad,Curaçao,False,home_win,1
2025-09-09,Costa Rica,Haiti,3,3,FIFA World Cup qualification,San José,Costa Rica,False,draw,0
2025-10-08,Qatar,Oman,0,0,FIFA World Cup qualification,Al Rayyan,Qatar,False,draw,0
2025-10-08,Saudi Arabia,Indonesia,3,2,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,home_win,1
2025-10-08,Djibouti,Egypt,0,3,FIFA World Cup qualification,Casablanca,Morocco,True,away_win,-3
2025-10-08,Libya,Cape Verde,3,3,FIFA World Cup qualification,Tripoli,Libya,False,draw,0
2025-10-08,Central African Republic,Ghana,0,5,FIFA World Cup qualification,El Jadida,Morocco,True,away_win,-5
2025-10-09,England,Wales,3,0,Friendly,London,England,False,home_win,3
2025-10-09,Poland,New Zealand,1,0,Friendly,Chorzów,Poland,False,home_win,1
2025-10-09,Morocco,Bahrain,1,0,Friendly,Rabat,Morocco,False,home_win,1
2025-10-09,Algeria,Somalia,3,0,FIFA World Cup qualification,Bir El Djir,Algeria,False,home_win,3
2025-10-09,Scotland,Greece,3,1,FIFA World Cup qualification,Glasgow,Scotland,False,home_win,2
2025-10-09,Malta,Netherlands,0,4,FIFA World Cup qualification,Ta' Qali,Malta,False,away_win,-4
2025-10-09,Austria,San Marino,10,0,FIFA World Cup qualification,Vienna,Austria,False,home_win,10
2025-10-09,Cyprus,Bosnia and Herzegovina,2,2,FIFA World Cup qualification,Larnaca,Cyprus,False,draw,0
2025-10-09,Czech Republic,Croatia,0,0,FIFA World Cup qualification,Prague,Czech Republic,False,draw,0
2025-10-09,Nicaragua,Haiti,0,3,FIFA World Cup qualification,Managua,Nicaragua,False,away_win,-3
2025-10-10,Argentina,Venezuela,1,0,Friendly,Miami Gardens,United States,True,home_win,1
2025-10-10,Canada,Australia,0,1,Friendly,Montreal,Canada,False,away_win,-1
2025-10-10,Russia,Iran,2,1,Friendly,Volgograd,Russia,False,home_win,1
2025-10-10,Japan,Paraguay,2,2,Kirin Cup,Osaka,Japan,False,draw,0
2025-10-10,Uzbekistan,Kuwait,2,0,Friendly,Tashkent,Uzbekistan,False,home_win,2
2025-10-10,Jordan,Bolivia,0,1,Friendly,Istanbul,Turkey,True,away_win,-1
2025-10-10,South Korea,Brazil,0,5,Friendly,Seoul,South Korea,False,away_win,-5
2025-10-10,Uruguay,Dominican Republic,1,0,Friendly,Kuala Lumpur,Malaysia,True,home_win,1
2025-10-10,United States,Ecuador,1,1,Friendly,Austin,United States,False,draw,0
2025-10-10,Togo,DR Congo,0,1,FIFA World Cup qualification,Lomé,Togo,False,away_win,-1
2025-10-10,South Sudan,Senegal,0,5,FIFA World Cup qualification,Juba,South Sudan,False,away_win,-5
2025-10-10,South Africa,Zimbabwe,0,0,FIFA World Cup qualification,Durban,South Africa,False,draw,0
2025-10-10,Seychelles,Ivory Coast,0,7,FIFA World Cup qualification,Saint Pierre,Mauritius,True,away_win,-7
2025-10-10,Tunisia,São Tomé and Príncipe,6,0,FIFA World Cup qualification,Radès,Tunisia,False,home_win,6
2025-10-10,Germany,Luxembourg,4,0,FIFA World Cup qualification,Sinsheim,Germany,False,home_win,4
2025-10-10,Sweden,Switzerland,0,2,FIFA World Cup qualification,Solna,Sweden,False,away_win,-2
2025-10-10,France,Azerbaijan,3,0,FIFA World Cup qualification,Paris,France,False,home_win,3
2025-10-10,Belgium,North Macedonia,0,0,FIFA World Cup qualification,Ghent,Belgium,False,draw,0
2025-10-10,El Salvador,Panama,0,1,FIFA World Cup qualification,San Salvador,El Salvador,False,away_win,-1
2025-10-10,Curaçao,Jamaica,2,0,FIFA World Cup qualification,Willemstad,Curaçao,False,home_win,2
2025-10-11,Mexico,Colombia,0,4,Friendly,Arlington,United States,True,away_win,-4
2025-10-11,Iraq,Indonesia,1,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,True,home_win,1
2025-10-11,Spain,Georgia,2,0,FIFA World Cup qualification,Elche,Spain,False,home_win,2
2025-10-11,Bulgaria,Turkey,1,6,FIFA World Cup qualification,Sofia,Bulgaria,False,away_win,-5
2025-10-11,Portugal,Republic of Ireland,1,0,FIFA World Cup qualification,Lisbon,Portugal,False,home_win,1
2025-10-11,Norway,Israel,5,0,FIFA World Cup qualification,Oslo,Norway,False,home_win,5
2025-10-12,Malta,Bosnia and Herzegovina,1,4,Friendly,Ta' Qali,Malta,False,away_win,-3
2025-10-12,Egypt,Guinea-Bissau,1,0,FIFA World Cup qualification,Cairo,Egypt,False,home_win,1
2025-10-12,Ghana,Comoros,1,0,FIFA World Cup qualification,Accra,Ghana,False,home_win,1
2025-10-12,Scotland,Belarus,2,1,FIFA World Cup qualification,Glasgow,Scotland,False,home_win,1
2025-10-12,Netherlands,Finland,4,0,FIFA World Cup qualification,Amsterdam,Netherlands,False,home_win,4
2025-10-12,Romania,Austria,1,0,FIFA World Cup qualification,Bucharest,Romania,False,home_win,1
2025-10-12,Faroe Islands,Czech Republic,2,1,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,home_win,1
2025-10-12,Croatia,Gibraltar,3,0,FIFA World Cup qualification,Varaždin,Croatia,False,home_win,3
2025-10-13,Uzbekistan,Uruguay,1,2,Friendly,Malacca City,Malaysia,True,away_win,-1
2025-10-13,Cape Verde,Eswatini,3,0,FIFA World Cup qualification,Praia,Cape Verde,False,home_win,3
2025-10-13,Tunisia,Namibia,3,0,FIFA World Cup qualification,Radès,Tunisia,False,home_win,3
2025-10-13,Northern Ireland,Germany,0,1,FIFA World Cup qualification,Belfast,Northern Ireland,False,away_win,-1
2025-10-13,Slovenia,Switzerland,0,0,FIFA World Cup qualification,Ljubljana,Slovenia,False,draw,0
2025-10-13,Sweden,Kosovo,0,1,FIFA World Cup qualification,Gothenburg,Sweden,False,away_win,-1
2025-10-13,Iceland,France,2,2,FIFA World Cup qualification,Reykjavík,Iceland,False,draw,0
2025-10-13,Wales,Belgium,2,4,FIFA World Cup qualification,Cardiff,Wales,False,away_win,-2
2025-10-13,Honduras,Haiti,3,0,FIFA World Cup qualification,Tegucigalpa,Honduras,False,home_win,3
2025-10-14,Albania,Jordan,4,2,Friendly,Tirana,Albania,False,home_win,2
2025-10-14,Japan,Brazil,3,2,Kirin Cup,Tokyo,Japan,False,home_win,1
2025-10-14,Iran,Tanzania,2,0,Friendly,Dubai,United Arab Emirates,True,home_win,2
2025-10-14,Canada,Colombia,0,0,Friendly,Harrison,United States,True,draw,0
2025-10-14,South Korea,Paraguay,2,0,Friendly,Seoul,South Korea,False,home_win,2
2025-10-14,Mexico,Ecuador,1,1,Friendly,Zapopan,Mexico,False,draw,0
2025-10-14,Norway,New Zealand,1,1,Friendly,Oslo,Norway,False,draw,0
2025-10-14,Puerto Rico,Argentina,0,6,Friendly,Fort Lauderdale,United States,True,away_win,-6
2025-10-14,United States,Australia,2,1,Friendly,Denver,United States,False,home_win,1
2025-10-14,Qatar,United Arab Emirates,2,1,FIFA World Cup qualification,Al Rayyan,Qatar,False,home_win,1
2025-10-14,Saudi Arabia,Iraq,0,0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,draw,0
2025-10-14,Senegal,Mauritania,4,0,FIFA World Cup qualification,Diamniadio,Senegal,False,home_win,4
2025-10-14,DR Congo,Sudan,1,0,FIFA World Cup qualification,Kinshasa,DR Congo,False,home_win,1
2025-10-14,South Africa,Rwanda,3,0,FIFA World Cup qualification,Mbombela,South Africa,False,home_win,3
2025-10-14,Morocco,Congo,1,0,FIFA World Cup qualification,Rabat,Morocco,False,home_win,1
2025-10-14,Ivory Coast,Kenya,3,0,FIFA World Cup qualification,Ebimpé,Ivory Coast,False,home_win,3
2025-10-14,Algeria,Uganda,2,1,FIFA World Cup qualification,Tizi Ouzou,Algeria,False,home_win,1
2025-10-14,Spain,Bulgaria,4,0,FIFA World Cup qualification,Valladolid,Spain,False,home_win,4
2025-10-14,Turkey,Georgia,4,1,FIFA World Cup qualification,İzmit,Turkey,False,home_win,3
2025-10-14,Portugal,Hungary,2,2,FIFA World Cup qualification,Lisbon,Portugal,False,draw,0
2025-10-14,Latvia,England,0,5,FIFA World Cup qualification,Riga,Latvia,False,away_win,-5
2025-10-14,Panama,Suriname,1,1,FIFA World Cup qualification,Panama City,Panama,False,draw,0
2025-10-14,Curaçao,Trinidad and Tobago,1,1,FIFA World Cup qualification,Willemstad,Curaçao,False,draw,0
2025-11-12,Tunisia,Mauritania,1,1,Friendly,Radès,Tunisia,False,draw,0
2025-11-13,Algeria,Zimbabwe,3,1,Friendly,Jeddah,Saudi Arabia,True,home_win,2
2025-11-13,Canada,Ecuador,0,0,Friendly,Toronto,Canada,False,draw,0
2025-11-13,Czech Republic,San Marino,1,0,Friendly,Karviná,Czech Republic,False,home_win,1
2025-11-13,United Arab Emirates,Iraq,1,1,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,draw,0
2025-11-13,Cameroon,DR Congo,0,1,FIFA World Cup qualification,Rabat,Morocco,True,away_win,-1
2025-11-13,France,Ukraine,4,0,FIFA World Cup qualification,Paris,France,False,home_win,4
2025-11-13,Republic of Ireland,Portugal,2,0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,home_win,2
2025-11-13,Norway,Estonia,4,1,FIFA World Cup qualification,Oslo,Norway,False,home_win,3
2025-11-13,England,Serbia,2,0,FIFA World Cup qualification,London,England,False,home_win,2
2025-11-13,Iran,Cape Verde,0,0,Al Ain International Cup,Al Ain,United Arab Emirates,True,draw,0
2025-11-13,Guatemala,Panama,2,3,FIFA World Cup qualification,Guatemala City,Guatemala,False,away_win,-1
2025-11-13,Bermuda,Curaçao,0,7,FIFA World Cup qualification,Devonshire Parish,Bermuda,False,away_win,-7
2025-11-13,Haiti,Costa Rica,1,0,FIFA World Cup qualification,Willemstad,Curaçao,True,home_win,1
2025-11-14,Angola,Argentina,0,2,Friendly,Luanda,Angola,False,away_win,-2
2025-11-14,Australia,Venezuela,0,1,Friendly,Houston,United States,True,away_win,-1
2025-11-14,South Korea,Bolivia,2,0,Friendly,Daejeon,South Korea,False,home_win,2
2025-11-14,Morocco,Mozambique,1,0,Friendly,Tangier,Morocco,False,home_win,1
2025-11-14,Japan,Ghana,2,0,Kirin Cup,Toyota,Japan,False,home_win,2
2025-11-14,Saudi Arabia,Ivory Coast,1,0,Friendly,Jeddah,Saudi Arabia,False,home_win,1
2025-11-14,Tunisia,Jordan,3,2,Friendly,Radès,Tunisia,False,home_win,1
2025-11-14,Luxembourg,Germany,0,2,FIFA World Cup qualification,Luxembourg,Luxembourg,False,away_win,-2
2025-11-14,Poland,Netherlands,1,1,FIFA World Cup qualification,Warsaw,Poland,False,draw,0
2025-11-14,Croatia,Faroe Islands,3,1,FIFA World Cup qualification,Rijeka,Croatia,False,home_win,2
2025-11-14,Uzbekistan,Egypt,2,0,Al Ain International Cup,Al Ain,United Arab Emirates,True,home_win,2
2025-11-15,Brazil,Senegal,2,0,Friendly,London,England,True,home_win,2
2025-11-15,Colombia,New Zealand,2,1,Friendly,Fort Lauderdale,United States,True,home_win,1
2025-11-15,Mexico,Uruguay,0,0,Friendly,Torreón,Mexico,False,draw,0
2025-11-15,South Africa,Zambia,3,1,Friendly,Gqeberha,South Africa,False,home_win,2
2025-11-15,United States,Paraguay,2,1,Friendly,Chester,United States,False,home_win,1
2025-11-15,Switzerland,Sweden,4,1,FIFA World Cup qualification,Geneva,Switzerland,False,home_win,3
2025-11-15,Greece,Scotland,3,2,FIFA World Cup qualification,Piraeus,Greece,False,home_win,1
2025-11-15,Turkey,Bulgaria,2,0,FIFA World Cup qualification,Bursa,Turkey,False,home_win,2
2025-11-15,Georgia,Spain,0,4,FIFA World Cup qualification,Tbilisi,Georgia,False,away_win,-4
2025-11-15,Cyprus,Austria,0,2,FIFA World Cup qualification,Limassol,Cyprus,False,away_win,-2
2025-11-15,Bosnia and Herzegovina,Romania,3,1,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,home_win,2
2025-11-15,Kazakhstan,Belgium,1,1,FIFA World Cup qualification,Astana,Kazakhstan,False,draw,0
2025-11-16,Nigeria,DR Congo,1,1,FIFA World Cup qualification,Rabat,Morocco,True,draw,0
2025-11-16,Azerbaijan,France,1,3,FIFA World Cup qualification,Baku,Azerbaijan,False,away_win,-2
2025-11-16,Portugal,Armenia,9,1,FIFA World Cup qualification,Porto,Portugal,False,home_win,8
2025-11-16,Italy,Norway,1,4,FIFA World Cup qualification,Milan,Italy,False,away_win,-3
2025-11-16,Albania,England,0,2,FIFA World Cup qualification,Tirana,Albania,False,away_win,-2
2025-11-17,Qatar,Zimbabwe,1,2,Friendly,Al Rayyan,Qatar,False,away_win,-1
2025-11-17,Germany,Slovakia,6,0,FIFA World Cup qualification,Leipzig,Germany,False,home_win,6
2025-11-17,Netherlands,Lithuania,4,0,FIFA World Cup qualification,Amsterdam,Netherlands,False,home_win,4
2025-11-17,Czech Republic,Gibraltar,6,0,FIFA World Cup qualification,Olomouc,Czech Republic,False,home_win,6
2025-11-17,Montenegro,Croatia,2,3,FIFA World Cup qualification,Podgorica,Montenegro,False,away_win,-1
2025-11-17,Cape Verde,Egypt,1,1,Al Ain International Cup,Al Ain,United Arab Emirates,True,draw,0
2025-11-18,Morocco,Uganda,4,0,Friendly,Tangier,Morocco,False,home_win,4
2025-11-18,Oman,Ivory Coast,0,2,Friendly,Seeb,Oman,False,away_win,-2
2025-11-18,Saudi Arabia,Algeria,0,2,Friendly,Jeddah,Saudi Arabia,False,away_win,-2
2025-11-18,Kenya,Senegal,0,8,Friendly,Antalya,Turkey,True,away_win,-8
2025-11-18,Japan,Bolivia,3,0,Kirin Cup,Tokyo,Japan,False,home_win,3
2025-11-18,Mali,Jordan,3,2,Friendly,Radès,Tunisia,True,home_win,1
2025-11-18,Brazil,Tunisia,1,1,Friendly,Lille,France,True,draw,0
2025-11-18,Canada,Venezuela,2,0,Friendly,Fort Lauderdale,United States,True,home_win,2
2025-11-18,Colombia,Australia,3,0,Friendly,New York,United States,True,home_win,3
2025-11-18,Ecuador,New Zealand,2,0,Friendly,Harrison,United States,True,home_win,2
2025-11-18,South Korea,Ghana,1,0,Friendly,Seoul,South Korea,False,home_win,1
