date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,goal_diff_home,fotmob_match_id,fotmob_date_query,fotmob_league_id,fotmob_league,fotmob_home_team,fotmob_home_long,fotmob_home_score,fotmob_away_team,fotmob_away_long,fotmob_away_score,fotmob_status,fotmob_utc_time,match_score,match_reversed,fotmob_match_status
2025-11-12,Tunisia,Mauritania,1,1,Friendly,Radès,Tunisia,False,draw,0,5031698.0,20251113,896519.0,Friendlies,Tunisia,Tunisia,1.0,Mauritania,Mauritania,1.0,FT,2025-11-12T16:45:00.000Z,1.08,False,matched
2025-11-13,Algeria,Zimbabwe,3,1,Friendly,Jeddah,Saudi Arabia,True,home_win,2,5050655.0,20251114,896519.0,Friendlies,Algeria,Algeria,3.0,Zimbabwe,Zimbabwe,1.0,FT,2025-11-13T16:30:00.000Z,1.08,False,matched
2025-11-13,Canada,Ecuador,0,0,Friendly,Toronto,Canada,False,draw,0,4960815.0,20251114,896519.0,Friendlies,Canada,Canada,0.0,Ecuador,Ecuador,0.0,FT,2025-11-14T00:30:00.000Z,1.08,False,matched
2025-11-13,Czech Republic,San Marino,1,0,Friendly,Karviná,Czech Republic,False,home_win,1,4960622.0,20251114,896519.0,Friendlies,Czechia,Czechia,1.0,San Marino,San Marino,0.0,FT,2025-11-13T17:00:00.000Z,1.08,False,matched
2025-11-13,United Arab Emirates,Iraq,1,1,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,draw,0,,,,,,,,,,,,,,,not_matched
2025-11-13,Cameroon,DR Congo,0,1,FIFA World Cup qualification,Rabat,Morocco,True,away_win,-1,5013627.0,20251114,900008.0,World Cup Qualification CAF Final Stage,Cameroon,Cameroon,0.0,DR Congo,DR Congo,1.0,FT,2025-11-13T19:00:00.000Z,1.08,False,matched
2025-11-13,France,Ukraine,4,0,FIFA World Cup qualification,Paris,France,False,home_win,4,4689336.0,20251114,896536.0,World Cup Qualification UEFA 1st Round Grp. D,France,France,4.0,Ukraine,Ukraine,0.0,FT,2025-11-13T19:45:00.000Z,1.08,False,matched
2025-11-13,Republic of Ireland,Portugal,2,0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,home_win,2,4689360.0,20251114,896538.0,World Cup Qualification UEFA 1st Round Grp. F,Ireland,Ireland,2.0,Portugal,Portugal,0.0,FT,2025-11-13T19:45:00.000Z,1.04,False,matched
2025-11-13,Norway,Estonia,4,1,FIFA World Cup qualification,Oslo,Norway,False,home_win,3,4689491.0,20251114,896541.0,World Cup Qualification UEFA 1st Round Grp. I,Norway,Norway,4.0,Estonia,Estonia,1.0,FT,2025-11-13T17:00:00.000Z,1.08,False,matched
2025-11-13,England,Serbia,2,0,FIFA World Cup qualification,London,England,False,home_win,2,4689416.0,20251114,896543.0,World Cup Qualification UEFA 1st Round Grp. K,England,England,2.0,Serbia,Serbia,0.0,FT,2025-11-13T19:45:00.000Z,1.08,False,matched
2025-11-13,Iran,Cape Verde,0,0,Al Ain International Cup,Al Ain,United Arab Emirates,True,draw,0,5030186.0,20251114,896519.0,Friendlies,Iran,Iran,0.0,Cape Verde,Cape Verde,0.0,Pen,2025-11-13T16:00:00.000Z,1.08,False,matched
2025-11-13,Guatemala,Panama,2,3,FIFA World Cup qualification,Guatemala City,Guatemala,False,away_win,-1,4822530.0,20251114,900009.0,World Cup Qualification CONCACAF 3rd Round Grp. A,Guatemala,Guatemala,2.0,Panama,Panama,3.0,FT,2025-11-14T02:00:00.000Z,1.08,False,matched
2025-11-13,Bermuda,Curaçao,0,7,FIFA World Cup qualification,Devonshire Parish,Bermuda,False,away_win,-7,4822543.0,20251114,900010.0,World Cup Qualification CONCACAF 3rd Round Grp. B,Bermuda,Bermuda,0.0,Curacao,Curacao,7.0,FT,2025-11-14T00:00:00.000Z,1.08,False,matched
2025-11-13,Haiti,Costa Rica,1,0,FIFA World Cup qualification,Willemstad,Curaçao,True,home_win,1,4822555.0,20251114,900011.0,World Cup Qualification CONCACAF 3rd Round Grp. C,Haiti,Haiti,1.0,Costa Rica,Costa Rica,0.0,FT,2025-11-14T02:00:00.000Z,1.08,False,matched
2025-11-14,Angola,Argentina,0,2,Friendly,Luanda,Angola,False,away_win,-2,5030334.0,20251115,896519.0,Friendlies,Angola,Angola,0.0,Argentina,Argentina,2.0,FT,2025-11-14T16:00:00.000Z,1.08,False,matched
2025-11-14,Australia,Venezuela,0,1,Friendly,Houston,United States,True,away_win,-1,5033378.0,20251115,896519.0,Friendlies,Venezuela,Venezuela,1.0,Australia,Australia,0.0,FT,2025-11-15T02:30:00.000Z,1.08,True,matched
2025-11-14,South Korea,Bolivia,2,0,Friendly,Daejeon,South Korea,False,home_win,2,5013764.0,20251114,896519.0,Friendlies,South Korea,South Korea,2.0,Bolivia,Bolivia,0.0,FT,2025-11-14T11:00:00.000Z,1.08,False,matched
2025-11-14,Morocco,Mozambique,1,0,Friendly,Tangier,Morocco,False,home_win,1,5050857.0,20251115,896519.0,Friendlies,Morocco,Morocco,1.0,Mozambique,Mozambique,0.0,FT,2025-11-14T19:00:00.000Z,1.08,False,matched
2025-11-14,Japan,Ghana,2,0,Kirin Cup,Toyota,Japan,False,home_win,2,5031700.0,20251114,896519.0,Friendlies,Japan,Japan,2.0,Ghana,Ghana,0.0,FT,2025-11-14T10:20:00.000Z,1.08,False,matched
2025-11-14,Saudi Arabia,Ivory Coast,1,0,Friendly,Jeddah,Saudi Arabia,False,home_win,1,5050854.0,20251115,896519.0,Friendlies,Saudi Arabia,Saudi Arabia,1.0,Ivory Coast,Ivory Coast,0.0,FT,2025-11-14T16:30:00.000Z,1.08,False,matched
2025-11-14,Tunisia,Jordan,3,2,Friendly,Radès,Tunisia,False,home_win,1,5030184.0,20251115,896519.0,Friendlies,Tunisia,Tunisia,3.0,Jordan,Jordan,2.0,FT,2025-11-14T16:45:00.000Z,1.08,False,matched
2025-11-14,Luxembourg,Germany,0,2,FIFA World Cup qualification,Luxembourg,Luxembourg,False,away_win,-2,4689257.0,20251115,896533.0,World Cup Qualification UEFA 1st Round Grp. A,Luxembourg,Luxembourg,0.0,Germany,Germany,2.0,FT,2025-11-14T19:45:00.000Z,1.08,False,matched
2025-11-14,Poland,Netherlands,1,1,FIFA World Cup qualification,Warsaw,Poland,False,draw,0,4689278.0,20251115,896539.0,World Cup Qualification UEFA 1st Round Grp. G,Poland,Poland,1.0,Netherlands,Netherlands,1.0,FT,2025-11-14T19:45:00.000Z,1.08,False,matched
2025-11-14,Croatia,Faroe Islands,3,1,FIFA World Cup qualification,Rijeka,Croatia,False,home_win,2,4689380.0,20251115,896544.0,World Cup Qualification UEFA 1st Round Grp. L,Croatia,Croatia,3.0,Faroe Islands,Faroe Islands,1.0,FT,2025-11-14T19:45:00.000Z,1.08,False,matched
2025-11-14,Uzbekistan,Egypt,2,0,Al Ain International Cup,Al Ain,United Arab Emirates,True,home_win,2,5030187.0,20251115,896519.0,Friendlies,Uzbekistan,Uzbekistan,2.0,Egypt,Egypt,0.0,FT,2025-11-14T16:00:00.000Z,1.08,False,matched
2025-11-15,Brazil,Senegal,2,0,Friendly,London,England,True,home_win,2,5017003.0,20251116,896519.0,Friendlies,Brazil,Brazil,2.0,Senegal,Senegal,0.0,FT,2025-11-15T16:00:00.000Z,1.08,False,matched
2025-11-15,Colombia,New Zealand,2,1,Friendly,Fort Lauderdale,United States,True,home_win,1,5031702.0,20251116,896519.0,Friendlies,Colombia,Colombia,2.0,New Zealand,New Zealand,1.0,FT,2025-11-16T00:30:00.000Z,1.08,False,matched
2025-11-15,Mexico,Uruguay,0,0,Friendly,Torreón,Mexico,False,draw,0,5031703.0,20251116,896519.0,Friendlies,Mexico,Mexico,0.0,Uruguay,Uruguay,0.0,FT,2025-11-16T01:00:00.000Z,1.08,False,matched
2025-11-15,South Africa,Zambia,3,1,Friendly,Gqeberha,South Africa,False,home_win,2,5033377.0,20251115,896519.0,Friendlies,South Africa,South Africa,3.0,Zambia,Zambia,1.0,FT,2025-11-15T13:00:00.000Z,1.08,False,matched
2025-11-15,United States,Paraguay,2,1,Friendly,Chester,United States,False,home_win,1,4959854.0,20251116,896519.0,Friendlies,USA,USA,2.0,Paraguay,Paraguay,1.0,FT,2025-11-15T22:00:00.000Z,1.08,False,matched
2025-11-15,Switzerland,Sweden,4,1,FIFA World Cup qualification,Geneva,Switzerland,False,home_win,3,4689290.0,20251116,896534.0,World Cup Qualification UEFA 1st Round Grp. B,Switzerland,Switzerland,4.0,Sweden,Sweden,1.0,FT,2025-11-15T19:45:00.000Z,1.08,False,matched
2025-11-15,Greece,Scotland,3,2,FIFA World Cup qualification,Piraeus,Greece,False,home_win,1,4689321.0,20251116,896535.0,World Cup Qualification UEFA 1st Round Grp. C,Greece,Greece,3.0,Scotland,Scotland,2.0,FT,2025-11-15T19:45:00.000Z,1.08,False,matched
2025-11-15,Turkey,Bulgaria,2,0,FIFA World Cup qualification,Bursa,Turkey,False,home_win,2,4689348.0,20251116,896537.0,World Cup Qualification UEFA 1st Round Grp. E,Turkiye,Turkiye,2.0,Bulgaria,Bulgaria,0.0,FT,2025-11-15T17:00:00.000Z,1.08,False,matched
2025-11-15,Georgia,Spain,0,4,FIFA World Cup qualification,Tbilisi,Georgia,False,away_win,-4,4689347.0,20251116,896537.0,World Cup Qualification UEFA 1st Round Grp. E,Georgia,Georgia,0.0,Spain,Spain,4.0,FT,2025-11-15T17:00:00.000Z,1.08,False,matched
2025-11-15,Cyprus,Austria,0,2,FIFA World Cup qualification,Limassol,Cyprus,False,away_win,-2,4689313.0,20251116,896540.0,World Cup Qualification UEFA 1st Round Grp. H,Cyprus,Cyprus,0.0,Austria,Austria,2.0,FT,2025-11-15T17:00:00.000Z,1.08,False,matched
2025-11-15,Bosnia and Herzegovina,Romania,3,1,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,home_win,2,4689314.0,20251116,896540.0,World Cup Qualification UEFA 1st Round Grp. H,Bosnia and Herzegovina,Bosnia and Herzegovina,3.0,Romania,Romania,1.0,FT,2025-11-15T19:45:00.000Z,1.08,False,matched
2025-11-15,Kazakhstan,Belgium,1,1,FIFA World Cup qualification,Astana,Kazakhstan,False,draw,0,4689450.0,20251115,896542.0,World Cup Qualification UEFA 1st Round Grp. J,Kazakhstan,Kazakhstan,1.0,Belgium,Belgium,1.0,FT,2025-11-15T14:00:00.000Z,1.08,False,matched
2025-11-16,Nigeria,DR Congo,1,1,FIFA World Cup qualification,Rabat,Morocco,True,draw,0,5013628.0,20251117,900008.0,World Cup Qualification CAF Final Stage,Nigeria,Nigeria,1.0,DR Congo,DR Congo,1.0,Pen,2025-11-16T19:00:00.000Z,1.08,False,matched
2025-11-16,Azerbaijan,France,1,3,FIFA World Cup qualification,Baku,Azerbaijan,False,away_win,-2,4689337.0,20251117,896536.0,World Cup Qualification UEFA 1st Round Grp. D,Azerbaijan,Azerbaijan,1.0,France,France,3.0,FT,2025-11-16T17:00:00.000Z,1.08,False,matched
2025-11-16,Portugal,Armenia,9,1,FIFA World Cup qualification,Porto,Portugal,False,home_win,8,4689362.0,20251116,896538.0,World Cup Qualification UEFA 1st Round Grp. F,Portugal,Portugal,9.0,Armenia,Armenia,1.0,FT,2025-11-16T14:00:00.000Z,1.08,False,matched
2025-11-16,Italy,Norway,1,4,FIFA World Cup qualification,Milan,Italy,False,away_win,-3,4689494.0,20251117,896541.0,World Cup Qualification UEFA 1st Round Grp. I,Italy,Italy,1.0,Norway,Norway,4.0,FT,2025-11-16T19:45:00.000Z,1.08,False,matched
2025-11-16,Albania,England,0,2,FIFA World Cup qualification,Tirana,Albania,False,away_win,-2,4689417.0,20251117,896543.0,World Cup Qualification UEFA 1st Round Grp. K,Albania,Albania,0.0,England,England,2.0,FT,2025-11-16T17:00:00.000Z,1.08,False,matched
